index,Duration (in seconds),Finished,Consent1,Consent2,Consent3,Demo_age,Demo_gender,Q1_ADD1,Timing1_ADD1_First Click,Timing1_ADD1_Last Click,Timing1_ADD1_Page Submit,Timing1_ADD1_Click Count,Q2_ADD1,Timing2_ADD1_First Click,Timing2_ADD1_Last Click,Timing2_ADD1_Page Submit,Timing2_ADD1_Click Count,Q1_ADD2,Timing1_ADD2_First Click,Timing1_ADD2_Last Click,Timing1_ADD2_Page Submit,Timing1_ADD2_Click Count,Q2_ADD2,Timing2_ADD2_First Click,Timing2_ADD2_Last Click,Timing2_ADD2_Page Submit,Timing2_ADD2_Click Count,Q1_ADD3,Timing1_ADD3_First Click,Timing1_ADD3_Last Click,Timing1_ADD3_Page Submit,Timing1_ADD3_Click Count,Q2_ADD3,Timing2_ADD3_First Click,Timing2_ADD3_Last Click,Timing2_ADD3_Page Submit,Timing2_ADD3_Click Count,Q1_ADD4,Timing1_ADD4_First Click,Timing1_ADD4_Last Click,Timing1_ADD4_Page Submit,Timing1_ADD4_Click Count,AttCheck1_ADD,Q2_ADD4,Timing2_ADD4_First Click,Timing2_ADD4_Last Click,Timing2_ADD4_Page Submit,Timing2_ADD4_Click Count,Q1_ADD5,Timing1_ADD5_First Click,Timing1_ADD5_Last Click,Timing1_ADD5_Page Submit,Timing1_ADD5_Click Count,Q2_ADD5,Timing2_ADD5_First Click,Timing2_ADD5_Last Click,Timing2_ADD5_Page Submit,Timing2_ADD5_Click Count,Q1_ADD6,Timing1_ADD6_First Click,Timing1_ADD6_Last Click,Timing1_ADD6_Page Submit,Timing1_ADD6_Click Count,Q2_ADD6,Timing2_ADD6_First Click,Timing2_ADD6_Last Click,Timing2_ADD6_Page Submit,Timing2_ADD6_Click Count,Q1_LMS1,Timing1_LMS1_First Click,Timing1_LMS1_Last Click,Timing1_LMS1_Page Submit,Timing1_LMS1_Click Count,Q2_LMS1,Timing2_LMS1_First Click,Timing2_LMS1_Last Click,Timing2_LMS1_Page Submit,Timing2_LMS1_Click Count,Q1_LMS2,Timing1_LMS2_First Click,Timing1_LMS2_Last Click,Timing1_LMS2_Page Submit,Timing1_LMS2_Click Count,Q2_LMS2,Timing2_LMS2_First Click,Timing2_LMS2_Last Click,Timing2_LMS2_Page Submit,Timing2_LMS2_Click Count,Q1_LMS3,Timing1_LMS3_First Click,Timing1_LMS3_Last Click,Timing1_LMS3_Page Submit,Timing1_LMS3_Click Count,Q2_LMS3,Timing2_LMS3_First Click,Timing2_LMS3_Last Click,Timing2_LMS3_Page Submit,Timing2_LMS3_Click Count,Q1_LMS4,Timing1_LMS4_First Click,Timing1_LMS4_Last Click,Timing1_LMS4_Page Submit,Timing1_LMS4_Click Count,AttCheck1_LMS,Q2_LMS4,Timing2_LMS4_First Click,Timing2_LMS4_Last Click,Timing2_LMS4_Page Submit,Timing2_LMS4_Click Count,Q1_LMS5,Timing1_LMS5_First Click,Timing1_LMS5_Last Click,Timing1_LMS5_Page Submit,Timing1_LMS5_Click Count,Q2_LMS5,Timing2_LMS5_First Click,Timing2_LMS5_Last Click,Timing2_LMS5_Page Submit,Timing2_LMS5_Click Count,Q1_LMS6,Timing1_LMS6_First Click,Timing1_LMS6_Last Click,Timing1_LMS6_Page Submit,Timing1_LMS6_Click Count,Q2_LMS6,Timing2_LMS6_First Click,Timing2_LMS6_Last Click,Timing2_LMS6_Page Submit,Timing2_LMS6_Click Count,Q1_APP1,Timing1_APP1_First Click,Timing1_APP1_Last Click,Timing1_APP1_Page Submit,Timing1_APP1_Click Count,Q2_APP1,Timing2_APP1_First Click,Timing2_APP1_Last Click,Timing2_APP1_Page Submit,Timing2_APP1_Click Count,Q1_APP2,Timing1_APP2_First Click,Timing1_APP2_Last Click,Timing1_APP2_Page Submit,Timing1_APP2_Click Count,Q2_APP2,Timing2_APP2_First Click,Timing2_APP2_Last Click,Timing2_APP2_Page Submit,Timing2_APP2_Click Count,Q1_APP3,Timing1_APP3_First Click,Timing1_APP3_Last Click,Timing1_APP3_Page Submit,Timing1_APP3_Click Count,Q2_APP3,Timing2_APP3_First Click,Timing2_APP3_Last Click,Timing2_APP3_Page Submit,Timing2_APP3_Click Count,Q1_APP4,Timing1_APP4_First Click,Timing1_APP4_Last Click,Timing1_APP4_Page Submit,Timing1_APP4_Click Count,AttCheck1_APP,Q2_APP4,Timing2_APP4_First Click,Timing2_APP4_Last Click,Timing2_APP4_Page Submit,Timing2_APP4_Click Count,Q1_APP5,Timing1_APP5_First Click,Timing1_APP5_Last Click,Timing1_APP5_Page Submit,Timing1_APP5_Click Count,Q2_APP5,Timing2_APP5_First Click,Timing2_APP5_Last Click,Timing2_APP5_Page Submit,Timing2_APP5_Click Count,Q1_APP6,Timing1_APP6_First Click,Timing1_APP6_Last Click,Timing1_APP6_Page Submit,Timing1_APP6_Click Count,Q2_APP6,Timing2_APP6_First Click,Timing2_APP6_Last Click,Timing2_APP6_Page Submit,Timing2_APP6_Click Count,subj_preobj_Q1,subj_preobj_Q2,Timing_subj_preobj_First Click,Timing_subj_preobj_Last Click,Timing_subj_preobj_Page Submit,Timing_subj_preobj_Click Count,modsim_ADD7,Timing_ADD7_First Click,Timing_ADD7_Last Click,Timing_ADD7_Page Submit,Timing_ADD7_Click Count,modsim_ADD8,Timing_ADD8_First Click,Timing_ADD8_Last Click,Timing_ADD8_Page Submit,Timing_ADD8_Click Count,countfac_ADD9,AttCheck2_ADD,Timing_ADD9_First Click,Timing_ADD9_Last Click,Timing_ADD9_Page Submit,Timing_ADD9_Click Count,countfac_ADD10,Timing_ADD10_First Click,Timing_ADD10_Last Click,Timing_ADD10_Page Submit,Timing_ADD10_Click Count,error_ADD11,Timing_ADD11_First Click,Timing_ADD11_Last Click,Timing_ADD11_Page Submit,Timing_ADD11_Click Count,error_ADD12,Timing_ADD12_First Click,Timing_ADD12_Last Click,Timing_ADD12_Page Submit,Timing_ADD12_Click Count,modsim_LMS7,Timing_LMS7_First Click,Timing_LMS7_Last Click,Timing_LMS7_Page Submit,Timing_LMS7_Click Count,modsim_LMS8,Timing_LMS8_First Click,Timing_LMS8_Last Click,Timing_LMS8_Page Submit,Timing_LMS8_Click Count,countfac_LMS9,AttCheck2_LMS,Timing_LMS9_First Click,Timing_LMS9_Last Click,Timing_LMS9_Page Submit,Timing_LMS9_Click Count,countfac_LMS10,Timing_LMS10_First Click,Timing_LMS10_Last Click,Timing_LMS10_Page Submit,Timing_LMS10_Click Count,error_LMS11,Timing_LMS11_First Click,Timing_LMS11_Last Click,Timing_LMS11_Page Submit,Timing_LMS11_Click Count,error_LMS12,Timing_LMS12_First Click,Timing_LMS12_Last Click,Timing_LMS12_Page Submit,Timing_LMS12_Click Count,modsim_APP7,Timing_APP7_First Click,Timing_APP7_Last Click,Timing_APP7_Page Submit,Timing_APP7_Click Count,modsim_APP8,Timing_APP8_First Click,Timing_APP8_Last Click,Timing_APP8_Page Submit,Timing_APP8_Click Count,countfac_APP9,AttCheck2_APP,Timing_APP9_First Click,Timing_APP9_Last Click,Timing_APP9_Page Submit,Timing_APP9_Click Count,countfac_APP10,Timing_APP10_First Click,Timing_APP10_Last Click,Timing_APP10_Page Submit,Timing_APP10_Click Count,error_APP11,Timing_APP11_First Click,Timing_APP11_Last Click,Timing_APP11_Page Submit,Timing_APP11_Click Count,error_APP12,Timing_APP12_First Click,Timing_APP12_Last Click,Timing_APP12_Page Submit,Timing_APP12_Click Count,Subj_postobj_Q1,Subj_postobj_Q2,Timing_subj_postobj_First Click,Timing_subj_postobj_Last Click,Timing_subj_postobj_Page Submit,Timing_subj_postobj_Click Count,timing_explain_ADD_First Click,timing_explain_ADD_Last Click,timing_explain_ADD_Page Submit,timing_explain_ADD_Click Count,timing_explain_LMS_First Click,timing_explain_LMS_Last Click,timing_explain_LMS_Page Submit,timing_explain_LMS_Click Count,timing_explain_APP_First Click,timing_explain_APP_Last Click,timing_explain_APP_Page Submit,timing_explain_APP_Click Count,Agg,Exp
173,530,1,1,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,33.265,50.931,52.0,4.0,5.0,8.657,8.657,20.341,1.0,2.0,31.885,31.885,32.571,1.0,2.0,6.632,6.632,7.855,1.0,4.0,18.5,18.5,19.232,1.0,4.0,4.36,4.36,5.717,1.0,2.0,11.771,11.771,12.732,1.0,4.0,2.0,5.628,8.098,10.073,2.0,7.0,13.533,13.533,14.855,1.0,7.0,2.287,2.287,3.384,1.0,4.0,18.479,18.479,19.112,1.0,4.0,1.601,1.601,2.7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,5.371,7.465,8.881,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,16.222,16.222,17.69,1.0,3.0,11.792,11.792,13.088,1.0,4.0,2.0,69.216,95.633,96.951,3.0,2.0,31.653,31.653,45.866,1.0,1.0,15.212,15.212,17.684,1.0,2.0,10.006,10.006,12.682,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,3.859,5.217,6.2,2,,,,,22.545,22.545,47.03,1.0,,,,,LMS,Text_expl
175,752,1,1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,19.885,39.501,41.123,2.0,1.0,48.721,48.721,51.519,1.0,3.0,54.832,54.832,56.263,1.0,3.0,5.979,5.979,16.617,1.0,1.0,11.856,11.856,12.781,1.0,1.0,4.763,4.763,7.001,1.0,1.0,29.256,29.256,30.279,1.0,4.0,3.0,2.26,14.156,17.523,3.0,2.0,7.924,7.924,8.932,1.0,7.0,3.899,3.899,4.896,1.0,2.0,12.354,12.354,13.576,1.0,3.0,4.876,4.876,6.346,1.0,6,5,2.046,4.727,6.135,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,20.748,20.748,22.274,1.0,6.0,11.016,11.016,12.197,1.0,3.0,2.0,70.786,90.218,91.233,2.0,4.0,47.852,47.852,50.218,1.0,1.0,21.923,21.923,23.09,1.0,2.0,11.504,11.504,12.914,1.0,5,5,2.414,3.774,4.716,2,,,,,,,,,31.235,50.243,62.776,2.0,APP,No_expl
176,731,1,1,1,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,86.312,86.312,87.945,1.0,3.0,13.82,13.82,17.982,1.0,3.0,20.335,20.335,21.292,1.0,3.0,7.068,7.068,9.169,1.0,1.0,31.301,31.301,32.552,1.0,1.0,3.238,3.238,4.502,1.0,4.0,16.036,16.036,17.73,1.0,4.0,3.0,19.018,47.947,51.695,6.0,7.0,23.439,23.439,24.789,1.0,7.0,3.659,3.659,5.75,1.0,7.0,14.422,14.422,15.235,1.0,3.0,9.88,9.88,11.077,1.0,7,7,3.601,6.171,7.661,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,40.576,40.576,41.328,1.0,7.0,40.8,40.8,42.172,1.0,3.0,2.0,48.063,57.066,58.7,2.0,2.0,4.924,4.924,6.485,1.0,1.0,30.045,30.045,32.701,1.0,2.0,14.516,14.516,15.493,1.0,7,7,5.937,7.524,8.601,2,,,,,,,,,26.574,71.673,74.789,5.0,APP,No_expl
177,662,1,1,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,84.659,84.659,120.09,1.0,4.0,16.92,16.92,17.931,1.0,5.0,17.687,17.687,18.858,1.0,2.0,5.4,9.566,15.898,2.0,3.0,13.787,13.787,15.66,1.0,3.0,4.564,4.564,6.962,1.0,2.0,22.145,22.145,23.574,1.0,4.0,2.0,2.236,7.345,10.163,3.0,7.0,11.677,11.677,13.015,1.0,7.0,2.26,2.26,3.507,1.0,4.0,18.727,18.727,19.412,1.0,4.0,2.48,2.48,3.452,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,4.687,7.169,7.998,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,30.311,30.311,31.61,1.0,3.0,16.647,16.647,18.342,1.0,4.0,2.0,59.515,64.501,66.468,2.0,2.0,23.98,23.98,31.899,1.0,1.0,23.86,23.86,24.865,1.0,2.0,43.682,43.682,44.979,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,2.658,4.339,5.138,2,,,,,11.653,11.653,32.449,1.0,,,,,LMS,No_expl
178,705,1,1,1,1,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,34.833,34.833,36.293,1.0,7.0,29.5,29.5,30.263,1.0,2.0,16.45,16.45,17.669,1.0,5.0,24.736,24.736,25.854,1.0,3.0,25.567,25.567,26.748,1.0,7.0,81.825,81.825,82.989,1.0,2.0,17.236,17.236,17.912,1.0,4.0,4.0,7.608,20.784,21.767,2.0,7.0,9.442,9.442,10.263,1.0,1.0,28.996,28.996,30.13,1.0,4.0,13.84,13.84,14.592,1.0,1.0,8.135,8.135,9.201,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,2.712,4.601,5.186,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,16.367,16.367,17.329,1.0,3.0,11.093,11.093,12.122,1.0,2.0,2.0,142.115,199.002,199.994,3.0,4.0,14.573,14.573,15.742,1.0,1.0,12.963,12.963,14.158,1.0,2.0,11.636,11.636,12.688,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,1.929,3.296,4.418,2,,,,,27.457,27.457,62.04,1.0,,,,,LMS,Graph_expl
179,677,1,1,1,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,66.846,66.846,68.003,1.0,5.0,16.585,16.585,17.733,1.0,3.0,25.305,25.305,26.036,1.0,3.0,11.681,11.681,13.293,1.0,4.0,17.432,17.432,18.284,1.0,4.0,1.722,1.722,2.392,1.0,2.0,12.73,12.73,13.929,1.0,4.0,2.0,6.694,13.286,17.162,2.0,6.0,17.239,17.239,17.851,1.0,7.0,9.199,9.534,10.645,2.0,1.0,11.683,11.683,12.735,1.0,1.0,1.599,1.599,8.771,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,5,1.71,4.383,6.834,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,30.799,30.799,32.915,1.0,3.0,21.472,21.472,22.708,1.0,4.0,2.0,102.61,131.37,132.751,3.0,2.0,41.72,41.72,71.925,1.0,1.0,23.831,23.831,24.596,1.0,2.0,10.149,10.149,11.147,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,5,2.07,4.166,4.889,2,,,,,18.975,61.119,68.989,6.0,,,,,LMS,No_expl
180,671,1,1,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,87.761,87.761,88.478,1.0,4.0,28.625,28.625,29.797,1.0,3.0,21.948,21.948,22.696,1.0,3.0,8.203,9.376,11.804,2.0,4.0,8.788,8.788,9.841,1.0,4.0,9.632,9.632,10.591,1.0,2.0,20.858,20.858,21.822,1.0,4.0,4.0,5.084,11.569,12.776,2.0,6.0,9.857,9.857,10.893,1.0,6.0,4.201,4.201,5.438,1.0,1.0,14.483,14.483,15.39,1.0,1.0,4.071,4.071,5.379,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,5,3.529,7.718,8.287,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,23.419,23.419,24.598,1.0,7.0,7.153,7.153,7.851,1.0,3.0,2.0,43.224,47.395,49.266,2.0,3.0,16.652,16.652,17.746,1.0,2.0,8.563,10.327,10.657,4.0,2.0,4.208,4.208,4.901,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,2.16,5.405,5.848,3,,,,,112.283,166.769,169.516,7.0,,,,,LMS,No_expl
181,882,1,1,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,57.68,57.68,58.742,1.0,5.0,39.127,39.127,39.916,1.0,2.0,32.326,32.958,33.683,2.0,3.0,11.669,11.669,14.379,1.0,4.0,46.239,46.239,47.028,1.0,4.0,5.113,5.113,6.398,1.0,2.0,18.913,18.913,19.967,1.0,4.0,4.0,26.267,30.707,32.073,2.0,7.0,12.496,12.496,14.149,1.0,7.0,7.695,7.695,8.971,1.0,4.0,24.914,24.914,25.718,1.0,4.0,8.003,8.003,9.057,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,2.917,8.565,9.242,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,22.208,22.208,32.012,1.0,3.0,27.53,27.53,28.31,1.0,4.0,2.0,41.184,48.392,49.757,2.0,2.0,33.776,33.776,41.766,1.0,1.0,10.45,10.45,12.399,1.0,2.0,8.534,8.534,10.603,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,5,3.952,5.288,6.005,2,,,,,16.654,16.654,91.203,1.0,,,,,LMS,Graph_expl
182,830,1,1,1,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,69.945,69.945,71.599,1.0,5.0,7.444,60.765,65.051,5.0,2.0,38.431,38.431,42.645,1.0,5.0,21.416,21.416,23.901,1.0,3.0,23.803,23.803,25.249,1.0,4.0,11.034,11.034,13.896,1.0,2.0,21.577,21.577,22.394,1.0,4.0,4.0,11.316,15.054,19.382,2.0,7.0,17.276,17.276,17.88,1.0,1.0,9.853,9.853,11.999,1.0,4.0,15.135,15.135,16.014,1.0,1.0,4.207,4.207,8.407,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,4,4.677,18.582,19.36,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,40.129,40.129,41.173,1.0,3.0,23.837,23.837,39.134,1.0,1.0,2.0,28.209,78.543,80.052,4.0,2.0,12.401,49.311,49.702,4.0,1.0,31.46,31.46,32.196,1.0,2.0,9.074,9.074,11.595,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,5,2.993,4.552,5.389,2,,,,,19.212,117.815,140.549,10.0,,,,,LMS,Graph_expl
183,560,1,1,1,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,5.401,68.35,69.801,8.0,5.0,11.847,11.847,16.405,1.0,5.0,15.505,39.132,48.972,4.0,5.0,8.845,8.845,12.059,1.0,4.0,11.343,16.416,21.24,2.0,4.0,9.234,9.234,12.019,1.0,2.0,13.099,13.099,14.873,1.0,4.0,2.0,9.35,15.832,18.092,2.0,7.0,16.341,16.341,16.992,1.0,7.0,2.137,2.137,2.926,1.0,1.0,7.589,7.589,8.784,1.0,1.0,5.126,5.126,6.726,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,2.317,10.243,11.447,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,8.213,8.213,12.2,1.0,3.0,15.129,15.129,18.086,1.0,2.0,2.0,7.925,43.983,49.065,6.0,3.0,19.222,19.222,20.546,1.0,1.0,8.517,15.991,17.276,3.0,2.0,5.0,5.0,6.194,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,3.03,3.863,7.298,2,,,,,19.108,19.108,58.354,1.0,,,,,LMS,No_expl
185,777,1,1,1,1,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,122.902,122.902,124.208,1.0,3.0,22.343,22.343,25.019,1.0,3.0,49.829,49.829,50.737,1.0,3.0,4.94,4.94,7.334,1.0,1.0,30.103,30.103,31.064,1.0,1.0,2.696,2.696,4.019,1.0,6.0,36.983,36.983,38.186,1.0,4.0,3.0,7.07,18.582,19.802,3.0,5.0,34.859,34.859,36.311,1.0,7.0,7.183,7.183,8.506,1.0,3.0,33.996,33.996,37.031,1.0,3.0,3.283,3.283,6.079,1.0,6,5,3.178,12.435,13.093,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,28.915,28.915,29.693,1.0,5.0,37.78,37.78,38.768,1.0,4.0,2.0,36.598,47.846,52.369,2.0,3.0,26.965,26.965,29.256,1.0,1.0,36.885,36.885,46.832,1.0,1.0,20.49,20.49,21.789,1.0,6,6,3.273,6.561,8.244,3,,,,,,,,,34.708,34.708,67.183,1.0,APP,Text_expl
186,809,1,1,1,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,87.796,87.796,89.042,1.0,3.0,6.36,6.36,7.897,1.0,3.0,63.388,63.388,64.368,1.0,3.0,1.632,1.632,3.311,1.0,1.0,38.489,38.489,39.745,1.0,1.0,1.2,1.2,2.099,1.0,6.0,38.947,38.947,39.959,1.0,4.0,6.0,7.324,49.852,50.994,2.0,7.0,54.759,55.184,55.666,2.0,7.0,1.3,1.3,1.816,1.0,3.0,43.439,43.439,44.214,1.0,3.0,1.289,1.289,1.967,1.0,6,6,2.312,4.933,6.301,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,62.307,62.307,63.368,1.0,6.0,64.684,64.684,65.56,1.0,2.0,2.0,54.025,57.344,58.144,3.0,4.0,30.922,30.922,32.261,1.0,1.0,32.28,32.28,33.277,1.0,2.0,23.001,23.001,23.831,1.0,6,6,1.801,3.229,3.774,2,,,,,,,,,31.297,57.891,58.427,2.0,APP,No_expl
187,850,1,1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,6.429,79.369,81.435,5.0,5.0,19.335,19.335,22.538,1.0,2.0,33.797,33.797,35.3,1.0,2.0,7.584,7.584,8.774,1.0,4.0,50.323,50.323,51.647,1.0,4.0,3.551,3.551,7.357,1.0,2.0,36.592,36.592,37.756,1.0,4.0,2.0,1.582,14.098,17.278,3.0,7.0,32.251,32.251,33.182,1.0,7.0,1.673,1.673,2.276,1.0,4.0,26.246,26.246,27.491,1.0,4.0,2.105,2.105,2.86,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,6,4.088,12.364,14.03,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,23.451,23.451,24.855,1.0,3.0,29.521,29.521,30.101,1.0,4.0,2.0,34.759,103.772,105.455,3.0,2.0,67.09,89.074,91.081,2.0,1.0,28.455,28.455,32.464,1.0,2.0,8.712,8.712,23.585,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,6,4.902,6.459,6.945,3,,,,,38.333,38.333,101.532,1.0,,,,,LMS,Text_expl
188,809,1,1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,18.597,18.597,19.859,1.0,5.0,24.6,25.199,26.504,2.0,5.0,22.924,22.924,24.27,1.0,5.0,19.664,19.664,20.548,1.0,4.0,11.612,11.612,13.436,1.0,4.0,5.903,17.194,18.065,3.0,4.0,22.785,22.785,24.195,1.0,4.0,4.0,12.399,25.857,29.425,3.0,6.0,13.476,13.476,14.162,1.0,6.0,13.727,88.585,90.36,4.0,1.0,44.988,56.952,57.686,2.0,1.0,63.379,75.4,76.81,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,4.41,7.042,7.746,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,28.852,28.852,30.438,1.0,3.0,2.033,14.563,17.081,3.0,2.0,2.0,29.597,44.982,46.254,3.0,4.0,2.586,2.586,3.692,1.0,1.0,4.959,4.959,6.239,1.0,2.0,23.778,36.441,36.904,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,2.051,3.766,4.725,3,,,,,4.329,52.503,83.488,3.0,,,,,LMS,No_expl
189,782,1,1,1,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,80.809,80.809,82.091,1.0,3.0,47.109,47.109,48.517,1.0,2.0,34.577,34.577,36.326,1.0,2.0,2.89,2.89,6.413,1.0,3.0,20.609,20.609,21.986,1.0,3.0,3.19,3.19,4.82,1.0,2.0,19.276,19.276,20.763,1.0,4.0,2.0,3.801,17.655,21.065,3.0,7.0,20.291,20.291,21.518,1.0,7.0,8.525,8.525,9.649,1.0,4.0,16.307,16.307,18.027,1.0,4.0,3.91,3.91,6.517,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,5,11.509,15.184,18.621,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,21.63,21.63,23.69,1.0,3.0,11.316,11.316,12.717,1.0,4.0,2.0,44.526,89.468,98.771,2.0,2.0,25.244,25.244,26.666,1.0,1.0,15.222,15.222,16.201,1.0,2.0,19.536,19.536,21.41,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,4.31,5.777,6.571,2,,,,,24.413,24.413,95.717,1.0,,,,,LMS,No_expl
